,Know anyone:Nobody,Know anyone:Myself,Know anyone:Family inside HH,Know anyone:Family outside HH,Know anyone:Close friend,Know anyone:Colleague,COVID-19 Knowledge:Washing hands,COVID-19 Knowledge:Staying indoors for Self,COVID-19 Knowledge:Staying indoors for Others,COVID-19 Knowledge:Spread before symptoms,COVID-19 Knowledge:R-Number,COVID-19 Knowledge:Treatments already exist,COVID-19 Knowledge:Wearing masks,COVID-19 VCI:COVID-19 Vax Importance,COVID-19 VCI:COVID-19 Vax Safety,COVID-19 VCI:COVID-19 Vax Efficacy,COVID-19 VCI:COVID-19 Vax Compatibility,COVID-19 VCI:Contract via COVID-19 Vax,COVID-19 VCI:COVID-19 Vax benefits outweigh risks,General VCI:Vax Importance,General VCI:Vax Safety,General VCI:Vax Efficacy,General VCI:Vax Compatibility,COVID-19 Impact:Mental health,COVID-19 Impact:Financial stability,COVID-19 Impact:Daily disruption,COVID-19 Impact:Social disruption,Trust:Television,Trust:Radio,Trust:Newspapers,Trust:Govt. Briefings,Trust:National Health Authorities,Trust:International Health Authorities,Trust:Healthcare Workers,Trust:Scientists,Trust:Govt. Websites,Trust:Social Media,Trust:Celebrities,Trust:Search Engines,Trust:Family and friends,Trust:Work Guidelines,Trust:Other,Trust:None of these,Reason:Unsure if safe,Reason:Unsure if effective,Reason:Not at risk,Reason:Wait until others,Reason:Won't be ill,Reason:Other effective treatments,Reason:Already acquired immunity,Reason:Approval may be rushed,Reason:Other,Reason:Do not know,Image 1:Vaccine Intent,Image 1:Agreement,Image 1:Trust,Image 1:Fact-check,Image 1:Share,Image 2:Vaccine Intent,Image 2:Agreement,Image 2:Trust,Image 2:Fact-check,Image 2:Share,Image 3:Vaccine Intent,Image 3:Agreement,Image 3:Trust,Image 3:Fact-check,Image 3:Share,Image 4:Vaccine Intent,Image 4:Agreement,Image 4:Trust,Image 4:Fact-check,Image 4:Share,Image 5:Vaccine Intent,Image 5:Agreement,Image 5:Trust,Image 5:Fact-check,Image 5:Share,Social:Facebook used,Social:Twitter used,Social:YouTube used,Social:WhatsApp used,Social:Instagram used,Social:Pinterest used,Social:LinkedIN used,Social:Other used,Social:None of these used,Social:Facebook to receive info,Social:Twitter to receive info,Social:YouTube to receive info,Social:WhatsApp to receive info,Social:Instagram to receive info,Social:Pinterest to receive info,Social:LinkedIN to receive info,Social:Other to receive info,Social:None of these to receive info,Social:Facebook to share info,Social:Twitter to share info,Social:YouTube to share info,Social:WhatsApp to share info,Social:Instagram to share info,Social:Pinterest to share info,Social:LinkedIN to share info,Social:Other to share info,Social:None of these to share info,Shielding,Social media usage,Expected vax availability,Seen such online content,Frequency of such online content,Engaged with such online content,Vaccine Intent for self (Pre),Vaccine Intent for self (Post),Vaccine Intent for others (Pre),Vaccine Intent for others (Post),Group,Age,Gender,Education,Employment,Religion,Political,Ethnicity,Income,Region,Treatment
7554,1,0,0,0,0,0,2,1,2,1,1,-1,1,2,1,1,-2,-2,2,2,2,2,2,1,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,2,2,,,1,1,1,1,ANTI UK,5,1,2,4,1,1,1,2,56,1
7555,1,0,0,0,0,0,2,2,1,2,2,-2,2,2,1,2,-2,-2,2,2,2,2,2,-2,-2,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-1,-1,1,-2,0,-1,1,1,-2,0,0,0,0,-2,0,0,0,-2,-2,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,5,2,,,1,1,1,1,ANTI UK,6,2,2,5,1,1,1,2,47,1
7556,1,0,0,0,0,0,2,2,2,2,-1,0,1,2,-1,-1,1,-2,1,2,2,2,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,2,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,5,2,,,2,2,1,1,PRO UK,2,1,5,1,1,2,1,4,40,0
7557,0,0,0,1,0,0,2,2,1,1,0,-1,1,2,2,1,-1,-1,0,2,2,2,2,1,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-1,-2,0,0,-2,-2,-2,0,0,-2,-2,-2,0,0,-2,-2,-2,0,0,-2,-2,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,4,2,,,2,2,2,2,ANTI UK,4,2,3,1,1,3,1,4,192,1
7558,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,-2,1,1,1,1,1,1,-1,-2,-1,-1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,0,0,-1,-1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,3,2,,,1,1,1,1,ANTI UK,6,1,2,4,1,1,1,2,178,1
7559,1,0,0,0,0,0,2,2,2,2,2,-2,2,2,1,1,-2,-2,1,2,1,1,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-1,-2,0,-1,0,-2,-2,0,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,4,2,,,1,1,1,1,ANTI UK,5,1,4,4,5,2,1,2,81,1
7560,0,1,0,0,0,0,-1,-1,-1,1,1,-1,-2,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,2,2,,,3,3,2,3,ANTI UK,3,1,4,1,5,2,1,3,87,1
7561,1,0,0,0,0,0,1,1,1,2,2,-2,-1,1,0,1,2,-2,0,2,2,2,2,-1,-2,-1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,1,-2,0,-1,0,0,-2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,4,4,2,,,2,2,1,1,ANTI UK,4,2,2,1,1,1,1,3,230,1
7562,1,0,0,0,0,0,2,2,2,2,0,-2,2,2,2,2,-2,-1,2,2,2,2,2,1,0,1,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,1,-1,-1,1,-2,0,-1,-1,1,-2,0,-2,-2,-2,-2,1,0,0,1,-2,0,-1,-1,1,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3,2,,,1,1,1,1,ANTI UK,6,2,2,4,2,1,1,3,153,1
7563,1,0,0,0,0,0,2,2,2,2,2,0,2,2,0,1,-2,0,2,2,2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,-2,-2,-2,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,1,8,2,,,1,2,1,2,ANTI UK,6,1,1,4,1,5,1,1,44,1
7564,1,0,0,0,0,0,2,2,2,2,2,-1,2,1,1,0,-2,-2,0,2,2,2,2,-1,-1,1,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-2,2,-2,0,0,-1,2,-2,0,0,-2,2,-2,0,0,0,2,-2,1,-1,0,2,-2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,1,4.0,2.0,2,2,2,2,ANTI UK,3,1,5,1,1,3,1,5,64,1
7565,1,0,0,0,0,0,-1,1,1,1,0,-2,0,1,1,1,1,1,1,1,1,1,1,1,-1,-2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,2,7,4,1,4.0,1.0,1,1,1,1,ANTI UK,6,1,6,2,4,5,1,3,119,1
7566,0,0,0,0,0,1,2,2,2,0,1,-2,1,1,2,2,-2,-1,1,2,1,2,2,2,2,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,2,1,0,2,1,2,0,1,2,1,2,-1,1,1,2,2,0,0,2,1,2,0,0,2,2,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,5,1,4.0,1.0,1,3,1,3,ANTI UK,2,1,4,1,1,3,1,4,231,1
7567,1,0,0,0,0,0,2,1,2,2,1,1,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-2,2,2,1,1,1,2,1,1,-1,-2,2,2,1,1,-1,2,2,1,1,0,1,2,-1,-1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,3,2,,,2,1,1,1,PRO UK,1,1,4,3,4,2,1,4,19,0
7568,1,0,0,0,0,0,2,1,1,2,1,-1,1,1,1,0,0,-2,1,1,1,1,1,-1,-1,-1,-1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,-2,0,0,0,0,-2,0,-2,-1,-1,-2,0,-1,-1,-1,-2,0,-1,-1,-1,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,4,2,,,1,1,1,1,ANTI UK,6,1,2,4,4,1,1,6,4,1
7569,1,0,0,0,0,0,1,1,1,1,0,-2,-1,2,1,1,-2,-2,1,2,2,2,2,-2,-2,1,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,-1,0,2,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,4,4,2,,,1,1,1,1,PRO UK,6,1,4,4,1,3,1,6,124,0
7570,1,0,0,0,0,0,2,2,2,2,2,2,2,1,1,1,-2,-1,1,2,2,2,2,-1,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,0,2,-2,1,0,0,2,-2,0,0,0,2,0,-2,0,0,0,-2,-2,0,0,2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,4,2,,,1,1,1,1,ANTI UK,6,2,4,4,4,1,1,3,15,1
7571,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,1,1,-2,-1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,4,2,,,1,1,1,1,ANTI UK,6,1,1,4,1,2,1,1,101,1
7572,1,0,0,0,0,0,2,2,2,2,1,-2,2,2,1,1,-2,-1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,-1,-2,-2,1,-2,0,-1,-1,1,-2,-1,-2,-2,1,-2,-1,-2,-2,1,-2,0,-2,-2,1,-2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,4,2,,,1,1,1,1,ANTI UK,2,1,5,5,4,5,1,4,354,1
7573,1,0,0,0,0,0,2,1,1,2,0,-2,2,0,2,2,-2,0,0,-1,2,2,2,-2,-2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,0,0,1,-2,0,1,0,1,-2,0,0,0,1,-2,0,0,-1,1,-2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,1,3,2,,,2,2,1,1,ANTI UK,6,2,2,4,4,1,1,2,42,1
7574,0,0,0,1,1,1,2,2,2,2,1,-2,2,2,1,1,-2,-1,1,2,2,2,2,-1,-2,1,2,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,6,6,2,,,1,1,1,1,PRO UK,3,1,3,1,5,5,1,5,55,0
7575,1,0,0,0,0,0,1,2,2,2,2,-2,1,2,2,2,-2,-1,-1,2,1,2,2,-1,-1,2,2,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,2,2,-2,-2,-2,-2,0,-2,-2,-2,-2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,5,6,2,,,1,2,1,1,ANTI UK,6,2,1,4,2,1,1,1,140,1
7576,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,8,3,,,3,3,3,3,ANTI UK,1,1,6,3,5,5,2,2,240,1
7577,1,0,0,0,0,0,2,2,2,0,0,0,2,2,1,0,0,0,0,2,2,2,2,-2,-2,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2,2,2,1,0,-2,2,2,1,0,-2,2,2,1,1,-2,2,2,1,0,-2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,3,2,,,2,1,1,1,PRO UK,6,1,1,4,1,5,1,6,227,0
7578,1,0,0,0,0,0,2,1,1,2,1,-2,1,2,2,2,-2,-2,1,2,2,2,2,-1,-2,2,2,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,2,-2,0,-2,-2,-2,-2,0,0,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,4,2,,,2,2,1,1,ANTI UK,6,2,5,4,4,2,1,2,16,1
7579,1,0,0,0,0,0,1,1,1,1,1,-2,1,2,1,1,-2,-1,1,2,1,1,1,-1,-2,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,3,2,,,1,1,1,1,ANTI UK,6,1,2,4,5,2,1,2,318,1
7580,1,0,0,0,0,0,2,2,2,0,1,-1,2,1,2,2,-2,-1,1,1,1,1,2,-2,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,6,2,,,2,2,1,1,ANTI UK,6,1,4,4,1,1,1,3,302,1
7581,0,0,0,0,1,0,2,2,2,0,-1,-2,1,2,2,2,-2,-2,2,2,2,2,1,-1,-2,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,-1,2,-2,0,-1,-1,2,-1,0,-1,-1,2,-1,0,-2,-1,2,-1,0,-1,-2,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,3,2,,,1,1,1,1,ANTI UK,6,1,2,4,1,1,1,3,60,1
7582,1,0,0,0,0,0,2,2,2,2,2,-2,2,2,1,1,-2,-1,1,2,1,2,2,1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,2,-2,0,0,0,1,-2,0,0,1,1,-2,0,0,1,1,-2,0,0,1,2,-2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,5,2,,,1,1,1,1,PRO UK,4,1,4,1,4,3,1,4,245,0
7583,1,0,0,0,0,0,2,2,2,2,2,-2,2,2,2,2,-2,-2,2,2,2,2,2,-2,-2,1,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,-1,-2,2,-2,0,-1,-1,1,-2,0,-2,-2,2,-2,0,-2,-2,2,-2,0,-2,-2,1,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,4,2,,,1,1,1,1,ANTI UK,6,1,4,4,1,1,1,3,374,1
7584,1,0,0,0,0,0,2,2,2,2,2,-2,2,2,2,2,-2,-2,2,1,2,2,2,1,-1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,1,2,-2,0,1,1,2,-2,0,1,1,2,-2,0,1,1,2,-2,0,1,1,2,-2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,5,1,3.0,2.0,1,1,1,1,PRO UK,3,2,4,5,4,1,1,4,157,0
7585,1,0,0,0,0,0,2,2,2,2,1,-1,2,2,2,2,-2,-2,2,2,2,2,2,-2,-1,-1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,-1,1,1,0,1,1,-1,-1,0,-1,-1,1,1,0,1,0,0,0,-1,-1,-1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,4,2,,,1,1,1,1,PRO UK,6,1,5,4,1,4,1,2,299,0
7586,1,0,0,0,0,0,2,1,2,2,1,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,4,2,,,1,1,1,1,ANTI UK,3,1,6,1,4,3,1,4,295,1
7587,0,0,0,0,0,1,2,2,2,2,1,-1,2,2,1,1,-2,-2,-1,2,2,2,2,-1,-1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,-1,-1,2,-2,0,-2,-2,2,-2,0,-2,-2,-2,-2,0,-2,-2,2,-2,0,-2,-2,2,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,4,2,,,2,2,1,1,ANTI UK,3,1,4,1,4,2,1,5,219,1
7588,0,0,0,0,1,0,2,1,2,2,2,0,1,1,1,2,-2,-2,1,1,1,1,2,1,1,2,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,2,-2,0,-2,-2,2,-2,0,-2,-2,0,-2,0,-2,-2,2,-2,0,-2,-2,2,-2,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,2,2,4,3,,,1,1,1,1,ANTI UK,3,1,1,1,4,2,3,5,258,1
7589,0,0,0,1,0,1,2,2,2,2,2,-2,2,2,2,2,-2,-2,2,2,2,2,0,-2,-2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2,0,1,-2,0,0,-1,1,-2,0,1,0,1,-2,0,1,0,1,-2,0,1,0,1,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,5,1,3.0,2.0,1,1,1,1,PRO UK,3,2,6,1,5,2,1,2,177,0
7590,0,0,1,0,0,0,2,1,1,2,1,-1,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,2,1,2,2,0,1,2,1,2,0,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,6,2,,,1,1,1,2,ANTI UK,3,1,5,1,4,2,1,4,230,1
7591,0,0,1,0,0,0,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,,,,,,,,,,,1,0,0,2,-1,-2,0,0,1,0,0,0,0,-2,1,-1,0,-1,-2,-1,2,-1,-2,2,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,6,2,2,,,1,1,1,1,ANTI UK,2,1,4,1,4,5,1,5,150,1
7592,1,0,0,0,0,0,2,2,2,0,1,-1,2,2,1,2,2,-1,2,2,1,1,2,-2,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,6,2,,,1,1,1,1,ANTI UK,5,1,2,4,1,2,1,1,241,1
